genre,store_name,business_hours,address,url,Cleaned_Address,Longitude,Latitude,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
ガソリンスタンド,セルフステーション日本堤 / 日本ビンコ(有),"['0:00~3:00','4:00~23:59']",東京都台東区日本堤1-38-1,N/A,東京都台東区日本堤1-38-1,139.798691,35.727131,[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59'],[['0:00~3:00','4:00~23:59']
ガソリンスタンド,セルフ日野台 / (株)オカモト,"[['0:00~2:00','4:00~23:59']",東京都日野市日野台2-41-2,N/A,東京都日野市日野台2-41-2,139.377121,35.679764,[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59'],[['0:00~2:00','4:00~23:59']
ガソリンスタンド,セルフピュア東十条 / コスモ石油販売(株),['0:00~23:59'],東京都北区東十条4-11-4,N/A,東京都北区東十条4-11-4,139.728622,35.767845,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア秋川 / コスモ石油販売(株),['0:00~23:59'],東京都あきる野市秋川4-5-7,N/A,東京都あきる野市秋川4-5-7,139.289413,35.732155,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア諏訪 / コスモ石油販売(株),['0:00~23:59'],東京都八王子市諏訪町74-1,N/A,東京都八王子市諏訪町74-1,139.292389,35.674801,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュアなら原 / コスモ石油販売(株),['0:00~23:59'],東京都八王子市楢原町632-4,N/A,東京都八王子市楢原町632-4,139.301453,35.684052,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア上野毛 / コスモ石油販売(株),['0:00~23:59'],東京都世田谷区上野毛1-28-10,N/A,東京都世田谷区上野毛1-28-10,139.637726,35.613522,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア尾山台 / コスモ石油販売(株),['0:00~23:59'],東京都世田谷区等々力1-30-18,N/A,東京都世田谷区等々力1-30-18,139.65184,35.603756,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア町田 / コスモ石油販売(株),['0:00~23:59'],東京都町田市小山町837-7,N/A,東京都町田市小山町837-7,139.382782,35.591862,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア練馬 / コスモ石油販売(株),['0:00~23:59'],東京都練馬区北町1-8-1,N/A,東京都練馬区北町1-8-1,139.668381,35.763016,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア昭島 / コスモ石油販売(株),['0:00~23:59'],東京都昭島市上川原町2-10-1,N/A,東京都昭島市上川原町2-10-1,139.360596,35.710716,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア昭島南 / コスモ石油販売(株),['0:00~23:59'],東京都昭島市大神町2-10-23,N/A,東京都昭島市大神町2-10-23,139.355789,35.703136,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア大井鹿島町 / コスモ石油販売(株),['0:00~23:59'],東京都品川区大井6-19-13,N/A,東京都品川区大井6-19-13,139.729691,35.595242,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア芝園橋 / コスモ石油販売(株),['0:00~23:59'],東京都港区芝3-12-1,N/A,東京都港区芝3-12-1,139.74614,35.652763,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフピュア狛江一の橋 / コスモ石油販売(株),['0:00~23:59'],東京都狛江市岩戸北4-12-28,N/A,東京都狛江市岩戸北4-12-28,139.586121,35.632874,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ万世橋SS / ヤマヒロ(株),['0:00~23:59'],東京都千代田区神田須田町1-5,N/A,東京都千代田区神田須田町1-5,139.770279,35.696278,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ平塚橋SS / 出光リテール販売(株),['0:00~23:59'],東京都品川区平塚2-11-16,N/A,東京都品川区平塚2-11-16,139.713425,35.61747,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ向島SS / 出光リテール販売(株),['0:00~23:59'],東京都墨田区東向島6-64-4,N/A,東京都墨田区東向島6-64-4,139.824753,35.728218,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ駒沢通りSS / (株)鈴美商事,['0:00~23:59'],東京都目黒区五本木3-26-6,N/A,東京都目黒区五本木3-26-6,139.683472,35.630527,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,プリテール町田SS / 出光リテール販売(株),['07:00~22:00'],東京都町田市本町田1700,N/A,東京都町田市本町田1700,139.433914,35.558334,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,セルフ日野SS / 出光リテール販売(株),"['0:00~1:00','2:00~23:59']",東京都日野市大坂上2-8-8,N/A,東京都日野市大坂上2-8-8,139.385727,35.67432,"['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']","['0:00~1:00','2:00~23:59']"
ガソリンスタンド,環七葛西インターSS / (株)東日本宇佐美,['0:00~23:59'],東京都江戸川区臨海町4-3-1,N/A,東京都江戸川区臨海町4-3-1,139.862335,35.646538,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,大岡山SS / 出光リテール販売(株),"['0:00~2:00','3:00~23:59']",東京都目黒区南3-12-1,N/A,東京都目黒区南3-12-1,139.686813,35.613045,"['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']","['0:00~2:00','3:00~23:59']"
ガソリンスタンド,小作SS / (有)小作給油所,['09:00~21:00'],東京都羽村市羽西1-13-50,N/A,東京都羽村市羽西1-13-50,139.297897,35.772076,['09:00~21:00'],['09:00~21:00'],['09:00~21:00'],['09:00~21:00'],['09:00~21:00'],['09:00~21:00'],['09:00~21:00']
ガソリンスタンド,村山SS / (有)村山石油商会,['07:00~20:00'],東京都武蔵村山市大南1-4-5,N/A,東京都武蔵村山市大南1-4-5,139.393524,35.741451,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,【navi】多摩川SS / ナヴィ(株),['07:00~22:00'],東京都大田区多摩川1-18-30,N/A,東京都大田区多摩川1-18-30,139.696976,35.562832,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,セルフかつしか6号SS / (株)ライフ白銅,['0:00~23:59'],東京都葛飾区白鳥2-20-20,N/A,東京都葛飾区白鳥2-20-20,139.846863,35.748474,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,SkyBlueEnergy白河GS / (株)日の丸リムジン,['0:00~23:59'],東京都江東区白河4-9-11,N/A,東京都江東区白河4-9-11,139.808807,35.682732,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,セルフ市ヶ谷店 / (株)ライフ白銅,['0:00~23:59'],東京都新宿区市谷船河原町8,N/A,東京都新宿区市谷船河原町8,139.740051,35.69759,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive 相原店 / (株)カイト,['0:00~23:59'],東京都町田市相原町2171-1,N/A,東京都町田市相原町2171-1,139.318054,35.606251,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,九段SS / (株)千代田エネルギー,['08:00~19:00'],東京都千代田区飯田橋2-2-2,N/A,東京都千代田区飯田橋2-2-2,139.750961,35.698242,['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00']
ガソリンスタンド,Dr.Drive 三ノ輪店 / 日新石油(株),['07:30~21:00'],東京都台東区根岸5-13-15,N/A,東京都台東区根岸5-13-15,139.78801,35.726795,['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00']
ガソリンスタンド,両国SS / 田実興産(株),['07:00~22:00'],東京都墨田区両国2-9-1,N/A,東京都墨田区両国2-9-1,139.79303,35.694183,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,目黒本町SS / 青木石油商事(株),['07:00~19:00'],東京都目黒区目黒本町5-16-5,N/A,東京都目黒区目黒本町5-16-5,139.700241,35.621754,['07:00~19:00'],['07:00~19:00'],['07:00~19:00'],['07:00~19:00'],['07:00~19:00'],['07:00~19:00'],['07:00~19:00']
ガソリンスタンド,伊興町SS / (株)エネクル,['07:00~21:00'],東京都足立区西伊興4-6-29,N/A,東京都足立区西伊興4-6-29,139.782333,35.802795,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,アクア新宿SS / (株)大家商店,['08:00~20:00'],東京都新宿区新宿6-28-13,N/A,東京都新宿区新宿6-28-13,139.707382,35.696384,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,柴又SS / 田辺(株),['08:00~21:00'],東京都葛飾区鎌倉4-17-11,N/A,東京都葛飾区鎌倉4-17-11,139.879349,35.749874,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,石原SS / 田実興産(株),['07:00~23:00'],東京都墨田区石原2-13-3,N/A,東京都墨田区石原2-13-3,139.8013,35.700359,['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00'],['07:00~23:00']
ガソリンスタンド,向島SS / 共栄石油(株),['07:30~21:00'],東京都墨田区八広2-49-14,N/A,東京都墨田区八広2-49-14,139.828033,35.715298,['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00']
ガソリンスタンド,Dr.Drive 笹塚SS / サンユエネルギー(株),['0:00~23:59'],東京都渋谷区笹塚1-53-17,N/A,東京都渋谷区笹塚1-53-17,139.669998,35.674717,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,青山中央SS / 出光リテール販売(株),['0:00~23:59'],東京都港区北青山1-3-6,N/A,東京都港区北青山1-3-6,139.722733,35.672512,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,ラリーポイント山吹SS / (株)大釿,['07:30~20:00'],東京都新宿区山吹町81-15,N/A,東京都新宿区山吹町81-15,139.728226,35.706856,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,東十条駅前SS / (株)松勇,['07:00~21:00'],東京都北区東十条1-10-1,N/A,東京都北区東十条1-10-1,139.731705,35.760807,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,新河岸SS / 大東実業(株),['07:00~20:00'],東京都板橋区新河岸1-7-2,N/A,東京都板橋区新河岸1-7-2,139.666809,35.794682,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,中野SS / さがみ商事(株),['08:00~20:00'],東京都中野区中野1-27-5,N/A,東京都中野区中野1-27-5,139.676315,35.701874,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 絹ヶ丘店 / (株)ENEOSフロンティア,['07:00~21:00'],東京都八王子市絹ケ丘1-23-3,N/A,東京都八王子市絹ケ丘1-23-3,139.360123,35.638809,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,花畑SS / (株)栃木屋商店,['07:30~20:00'],東京都足立区南花畑2-31-2,N/A,東京都足立区南花畑2-31-2,139.817062,35.79108,['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00'],['07:30~20:00']
ガソリンスタンド,ルポサ千田SS / (有)大木油店,['07:30~21:00'],東京都江東区千田21-7,N/A,東京都江東区千田21-7,139.816177,35.681644,['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00']
ガソリンスタンド,西尾久SS / 不二化学(株),['06:30~19:00'],東京都荒川区西尾久6-15-2,N/A,東京都荒川区西尾久6-15-2,139.759186,35.750759,['06:30~19:00'],['06:30~19:00'],['06:30~19:00'],['06:30~19:00'],['06:30~19:00'],['06:30~19:00'],['06:30~19:00']
ガソリンスタンド,東保木間SS / (有)帝国鉱油,['07:00~22:00'],東京都足立区東保木間2-2-2,N/A,東京都足立区東保木間2-2-2,139.810394,35.792324,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,拝島駅北口前SS / (株)SHIRATORI,['08:00~19:30'],東京都福生市熊川1654,N/A,東京都福生市熊川1654,139.343826,35.722923,['08:00~19:30'],['08:00~19:30'],['08:00~19:30'],['08:00~19:30'],['08:00~19:30'],['08:00~19:30'],['08:00~19:30']
ガソリンスタンド,神田明神下SS / (株)ナカタニ,['08:00~19:00'],東京都千代田区外神田2-15-5,N/A,東京都千代田区外神田2-15-5,139.768753,35.702801,['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00']
ガソリンスタンド,築地SS / 青木石油商事(株),['07:00~20:00'],東京都中央区築地3-11-4,N/A,東京都中央区築地3-11-4,139.772675,35.66737,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,町屋SS / (株)栃木屋商店,['07:30~19:30'],東京都荒川区町屋3-27-11,N/A,東京都荒川区町屋3-27-11,139.78302,35.749607,['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30'],['07:30~19:30']
ガソリンスタンド,皿沼SS / (有)ウスバ石油,['08:00~20:00'],東京都足立区加賀1-22-17,N/A,東京都足立区加賀1-22-17,139.76207,35.790287,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,【総合エネルギー】 曳舟SS / (有)新光給油所,['07:00~19:30'],東京都墨田区東向島2-47-12,N/A,東京都墨田区東向島2-47-12,139.818863,35.719036,['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30'],['07:00~19:30']
ガソリンスタンド,セルフピュア新宿中央 / コスモ石油販売(株),['0:00~23:59'],東京都新宿区西新宿6-14-4,N/A,東京都新宿区西新宿6-14-4,139.689697,35.692436,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ椚田店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都八王子市椚田町553-19,N/A,東京都八王子市椚田町553-19,139.306641,35.637642,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,Dr.Drive セルフ足立佐野店 / (株)ENEOSフロンティア,['0:00~23:59'],東京都足立区佐野1-29-1,N/A,東京都足立区佐野1-29-1,139.841354,35.788811,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,プラザ戸越SS / (株)菊池石油,['08:00~20:00'],東京都品川区豊町6-6-2,N/A,東京都品川区豊町6-6-2,139.715912,35.605984,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,狛江SS / (株)ニシヤマ,['06:30~20:00'],東京都狛江市岩戸北4-19-11,N/A,東京都狛江市岩戸北4-19-11,139.59024,35.6334,['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00'],['06:30~20:00']
ガソリンスタンド,恵比寿SS / ユニオン石油(株),['08:00~20:00'],東京都渋谷区恵比寿西2-6-7,N/A,東京都渋谷区恵比寿西2-6-7,139.707169,35.651047,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,CaReS代官山SS / (株)佐藤商会,['08:00~20:00'],東京都渋谷区代官山町9-8,N/A,東京都渋谷区代官山町9-8,139.704407,35.651852,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 新秋津店 / (株)ENEOSフロンティア,['07:00~22:00'],東京都東村山市秋津町1-25-1,N/A,東京都東村山市秋津町1-25-1,139.493073,35.772743,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,梅田SS / 東京トレイディング(株),['07:00~21:00'],東京都足立区梅田2-8-9,N/A,東京都足立区梅田2-8-9,139.803452,35.76757,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,Dr.Drive 新橋SS / 隅田商事(株),['07:30~19:00'],東京都港区新橋4-25-7,N/A,東京都港区新橋4-25-7,139.755859,35.663944,['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00']
ガソリンスタンド,Dr.Drive 松涛SS / (株)亀岡商会,['08:00~21:00'],東京都渋谷区松濤2-8-13,N/A,東京都渋谷区松濤2-8-13,139.689423,35.659878,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,Dr.Drive カートピア向台SS / (株)泰正社,['07:00~21:00'],東京都西東京市向台町1-16-20,N/A,東京都西東京市向台町1-16-20,139.543198,35.719563,['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00'],['07:00~21:00']
ガソリンスタンド,北千住SS / 山村産業(株),['07:00~20:00'],東京都足立区千住中居町12-16,N/A,東京都足立区千住中居町12-16,139.796555,35.749195,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,下町セルフ柴又SS / (株)共栄オーメック,['07:00~22:00'],東京都葛飾区柴又6-5-1,N/A,東京都葛飾区柴又6-5-1,139.877335,35.754726,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,大塚SS / (株)林商会,['08:00~20:00'],東京都八王子市大塚1505,N/A,東京都八王子市大塚1505,139.420258,35.635651,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,池袋SS / 東京燃料林産(株),['08:00~20:00'],東京都豊島区東池袋4-7-2,N/A,東京都豊島区東池袋4-7-2,139.717499,35.727108,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,カレストステーション中野坂上 / (株)杉並モータース,['0:00~23:59'],東京都中野区本町2-46-4,N/A,東京都中野区本町2-46-4,139.681992,35.695988,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,麻布十番SS / 富士鉱油(株),['07:30~22:00'],東京都港区麻布十番1-9-1,N/A,東京都港区麻布十番1-9-1,139.73558,35.656391,['07:30~22:00'],['07:30~22:00'],['07:30~22:00'],['07:30~22:00'],['07:30~22:00'],['07:30~22:00'],['07:30~22:00']
ガソリンスタンド,CIARO SS / 田中燃料(株),['07:30~21:00'],東京都港区六本木3-3-11,N/A,東京都港区六本木3-3-11,139.738052,35.663433,['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00'],['07:30~21:00']
ガソリンスタンド,上荻SS / (株)佐藤商会,['08:00~19:00'],東京都杉並区上荻2-20-5,N/A,東京都杉並区上荻2-20-5,139.613953,35.70578,['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00'],['08:00~19:00']
ガソリンスタンド,CaReS中目黒SS / (株)佐藤商会,['08:00~20:00'],東京都目黒区上目黒1-7-13,N/A,東京都目黒区上目黒1-7-13,139.699692,35.645737,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,大宮前SS / 関東燃料(株),['07:00~22:00'],東京都杉並区宮前5-25-3,N/A,東京都杉並区宮前5-25-3,139.598557,35.695312,['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00'],['07:00~22:00']
ガソリンスタンド,Dr.Drive 茅場町SS / 隅田商事(株),['07:30~19:00'],東京都中央区日本橋茅場町3-1-11,N/A,東京都中央区日本橋茅場町3-1-11,139.777069,35.678707,['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00']
ガソリンスタンド,Dr.Drive 本石町SS / 隅田商事(株),['07:30~19:00'],東京都中央区日本橋本石町4-3-7,N/A,東京都中央区日本橋本石町4-3-7,139.769272,35.688652,['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00'],['07:30~19:00']
ガソリンスタンド,ソニックス Dr.Drive 永住SS / (株)ソニックス,['07:30~18:00'],東京都台東区元浅草2-1-20,N/A,東京都台東区元浅草2-1-20,139.784912,35.709179,['07:30~18:00'],['07:30~18:00'],['07:30~18:00'],['07:30~18:00'],['07:30~18:00'],['07:30~18:00'],['07:30~18:00']
ガソリンスタンド,ソニックス Dr.Drive 南砂SS / (株)ソニックス,['07:00~20:00'],東京都江東区南砂1-5-12,N/A,東京都江東区南砂1-5-12,139.821243,35.681686,['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00'],['07:00~20:00']
ガソリンスタンド,Dr.Drive 平和島SS / (株)高橋商店,['06:30~20:30'],東京都大田区平和島5-10-5,N/A,東京都大田区平和島5-10-5,139.746857,35.576317,['06:30~20:30'],['06:30~20:30'],['06:30~20:30'],['06:30~20:30'],['06:30~20:30'],['06:30~20:30'],['06:30~20:30']
ガソリンスタンド,ハイウェル上高井戸SS / (有)斉藤商店,['08:00~21:00'],東京都杉並区上高井戸1-23-2,N/A,東京都杉並区上高井戸1-23-2,139.611603,35.672066,['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00'],['08:00~21:00']
ガソリンスタンド,Dr.Drive 月島SS / 東新エナジー(株),['0:00~23:59'],東京都中央区佃2-18-8,N/A,東京都中央区佃2-18-8,139.785034,35.665054,['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59'],['0:00~23:59']
ガソリンスタンド,青山SS / 東新エナジー(株),['08:00~20:00'],東京都渋谷区神宮前3-39-7,N/A,東京都渋谷区神宮前3-39-7,139.713058,35.671654,['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00'],['08:00~20:00']
ガソリンスタンド,Dr.Drive 羽田SS / (株)高橋商店,['06:00~21:00'],東京都大田区羽田旭町12-5,N/A,東京都大田区羽田旭町12-5,139.750626,35.551128,['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00'],['06:00~21:00']
